algorithm_name,run_id,Round,total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,Recall,Goodput,total_time_ms,total_time_s,total_energy_j,edp,collision_rate
Fixed-Robust,98,98,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9485049833887044,3064.167751110157,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),99,99,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8402662229617305,6468.968167552681,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),99,99,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9717138103161398,3133.929889051369,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.25),99,99,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9334442595673876,3010.5045680784556,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),99,99,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9534109816971714,3074.9003877164973,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
Fixed-Robust,99,99,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9600665557404326,3096.365660929178,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.25),100,100,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9566666666666667,3080.2667060196677,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),100,100,104827.5,0.10482749999999999,0.0,14,0,14,0,0.0,0.8516666666666667,4874.675061410412,104.8275,0.1048275,0.10482749999999999,0.01098880475625,1.0
LODS (eps=0.40),100,100,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.96,3090.999342626008,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.30),100,100,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9416666666666667,3031.969841291136,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
Fixed-Robust,100,100,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9516666666666667,3064.167751110157,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),101,101,88447.5,0.08844750000000001,0.0,11,0,11,0,0.0,0.8086522462562395,5494.785041974053,88.4475,0.0884475,0.08844750000000001,0.00782296025625,1.0
LODS (eps=0.25),101,101,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9467554076539102,3053.4351145038167,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.30),101,101,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9384359400998337,3026.6035229879662,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
Fixed-Robust,101,101,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.961730449251248,3101.7319792323483,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),101,101,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9650582362728786,3112.4646158386886,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.30),102,102,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9451827242524917,3053.4351145038167,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),102,102,82462.5,0.0824625,0.0,10,0,10,0,0.0,0.8239202657807309,6014.855237229044,82.4625,0.0824625,0.0824625,0.006800063906249999,1.0
LODS (eps=0.25),102,102,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9435215946843853,3048.068796200647,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),102,102,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9617940199335548,3107.098297535518,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.25),103,103,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9618573797678275,3112.4646158386886,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
Fixed-Robust,102,102,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9401993355481728,3037.3361595943065,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),103,103,84062.5,0.08406250000000001,0.0,10,0,10,0,0.0,0.8275290215588723,5936.059479553904,84.0625,0.0840625,0.08406250000000001,0.007066503906250001,1.0
LODS (eps=0.40),103,103,181950.0,0.18194999999999992,0.0,30,0,30,0,0.0,0.9436152570480929,3127.2327562517175,181.95,0.18195,0.18194999999999992,0.03310580249999998,1.0
LODS (eps=0.30),103,103,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9635157545605307,3117.8309341418585,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
Fixed-Robust,103,103,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9485903814262023,3069.5340694133274,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.25),104,104,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9520661157024793,3090.999342626008,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),104,104,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9702479338842975,3150.0288439608794,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),104,104,109225.0,0.10922499999999999,0.0,15,0,15,0,0.0,0.8363636363636363,4632.639047837033,109.225,0.109225,0.10922499999999999,0.011930100624999999,1.0
LODS (eps=0.30),104,104,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9338842975206612,3031.969841291136,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
Fixed-Robust,104,104,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9520661157024793,3090.999342626008,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.25),105,105,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9505766062602965,3096.365660929178,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),105,105,92845.0,0.09284500000000001,0.0,12,0,12,0,0.0,0.841845140032949,5503.796650331197,92.845,0.092845,0.09284500000000001,0.008620194025000001,1.0
LODS (eps=0.30),105,105,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9555189456342669,3112.4646158386886,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),105,105,177552.5,0.17755249999999992,0.0,29,0,29,0,0.0,0.9373970345963756,3204.6859379620114,177.5525,0.1775525,0.17755249999999992,0.031524890256249986,1.0
Fixed-Robust,105,105,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9489291598023064,3090.999342626008,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),106,106,88447.5,0.08844750000000001,0.0,11,0,11,0,0.0,0.8426229508196721,5811.357019700953,88.4475,0.0884475,0.08844750000000001,0.00782296025625,1.0
LODS (eps=0.25),106,106,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9524590163934427,3117.8309341418585,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.30),106,106,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9573770491803278,3133.929889051369,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),106,106,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9557377049180328,3128.563570748199,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),107,107,82462.5,0.0824625,0.0,10,0,10,0,0.0,0.8452768729641694,6293.769895407004,82.4625,0.0824625,0.0824625,0.006800063906249999,1.0
Fixed-Robust,106,106,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9573770491803278,3133.929889051369,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.25),107,107,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9641693811074918,3176.8604354767303,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.30),107,107,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9397394136807817,3096.365660929178,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),107,107,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9592833876221498,3160.7614805672197,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),108,108,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8398058252427184,6648.305898930379,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,107,107,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9641693811074918,3176.8604354767303,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.30),108,108,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9546925566343042,3166.12779887039,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),108,108,166745.0,0.166745,0.0,27,0,27,0,0.0,0.93042071197411,3448.379261746979,166.745,0.166745,0.166745,0.027803895025,1.0
LODS (eps=0.25),108,108,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9385113268608414,3112.4646158386886,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
Fixed-Robust,108,108,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9546925566343042,3166.12779887039,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),109,109,92845.0,0.09284500000000001,0.0,12,0,12,0,0.0,0.8392282958199357,5622.273681943024,92.845,0.092845,0.09284500000000001,0.008620194025000001,1.0
LODS (eps=0.25),109,109,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9485530546623794,3166.12779887039,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.30),109,109,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9485530546623794,3166.12779887039,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
Fixed-Robust,109,109,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9517684887459807,3176.8604354767303,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),109,109,181525.0,0.18152499999999996,0.0,30,0,30,0,0.0,0.9517684887459807,3261.2587797823994,181.525,0.181525,0.18152499999999996,0.03295132562499999,1.0
LODS (eps=0.25),110,110,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9569377990430622,3219.7909819020915,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),110,110,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8277511961722488,6648.305898930379,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),110,110,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9521531100478469,3203.6920269925813,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),110,110,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9649122807017544,3246.6225734179425,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
Fixed-Robust,110,110,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9569377990430622,3219.7909819020915,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.25),111,111,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9478672985781991,3219.7909819020915,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),111,111,84062.5,0.08406250000000001,0.0,10,0,10,0,0.0,0.8499210110584519,6400.0,84.0625,0.0840625,0.08406250000000001,0.007066503906250001,1.0
LODS (eps=0.30),111,111,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.957345971563981,3251.9888917211124,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),111,111,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9478672985781991,3219.7909819020915,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
Fixed-Robust,111,111,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9494470774091627,3225.157300205262,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),112,112,82462.5,0.0824625,0.0,10,0,10,0,0.0,0.8356807511737089,6475.670759436108,82.4625,0.0824625,0.0824625,0.006800063906249999,1.0
LODS (eps=0.25),112,112,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9624413145539906,3300.285756449644,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.30),112,112,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9577464788732394,3284.1868015401333,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),112,112,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9483568075117371,3251.9888917211124,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
Fixed-Robust,112,112,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9687010954616588,3321.7510296623245,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),113,113,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8434108527131783,6968.551847819125,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),113,113,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9565891472868217,3311.0183930559842,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),113,113,168770.0,0.16876999999999995,0.0,27,0,27,0,0.0,0.9472868217054263,3620.3116667654203,168.77,0.16877,0.16876999999999995,0.02848331289999999,1.0
LODS (eps=0.30),113,113,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.951937984496124,3294.9194381464736,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
Fixed-Robust,113,113,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9612403100775194,3327.1173479654944,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),114,114,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8328220858895705,6955.742009863576,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),114,114,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9585889570552147,3353.9489394813454,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.30),114,114,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.950920245398773,3327.1173479654944,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),114,114,168770.0,0.16877,0.0,27,0,27,0,0.0,0.950920245398773,3673.6386798601648,168.77,0.16877,0.16877,0.028483312900000002,1.0
Fixed-Robust,114,114,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9647239263803681,3375.414212694026,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),115,115,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8254931714719271,6968.551847819125,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),115,115,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9635811836115327,3407.612122513047,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),115,115,143595.0,0.143595,0.0,22,0,22,0,0.0,0.9241274658573596,4241.094745638776,143.595,0.143595,0.143595,0.020619524025,1.0
LODS (eps=0.30),115,115,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9620637329286799,3402.2458042098765,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
Fixed-Robust,115,115,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9681335356600911,3423.7110774225575,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),116,116,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8515742128935532,7275.987958752322,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),116,116,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9445277361319341,3380.780530997196,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.30),116,116,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9490254872563718,3396.8794859067066,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
Fixed-Robust,116,116,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9565217391304348,3423.7110774225575,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),116,116,168770.0,0.16876999999999995,0.0,27,0,27,0,0.0,0.9430284857571214,3726.965692954909,168.77,0.16877,0.16876999999999995,0.02848331289999999,1.0
LODS (eps=0.60),117,117,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8488888888888889,7340.037148530071,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),117,117,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9688888888888889,3509.57217027328,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),117,117,153977.5,0.15397749999999996,0.0,24,0,24,0,0.0,0.9333333333333333,4091.5068760046115,153.9775,0.1539775,0.15397749999999996,0.023709070506249992,1.0
LODS (eps=0.30),117,117,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9585185185185185,3472.0079421510886,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),118,118,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8696925329428989,7609.0437455966185,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,117,117,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9674074074074074,3504.2058519701095,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.25),118,118,173155.0,0.17315499999999995,0.0,28,0,28,0,0.0,0.9604685212298683,3788.513181831307,173.155,0.173155,0.17315499999999995,0.029982654024999993,1.0
LODS (eps=0.30),118,118,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9751098096632503,3573.9679899113216,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),118,118,159962.5,0.15996249999999998,0.0,25,0,25,0,0.0,0.9297218155197657,3969.680393842307,159.9625,0.1599625,0.15996249999999998,0.025588001406249998,1.0
Fixed-Robust,118,118,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9648609077598829,3536.4037617891304,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),119,119,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8453757225433526,7493.7552039966695,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),119,119,135975.0,0.13597499999999998,0.0,20,0,20,0,0.0,0.9132947976878613,4647.91321934179,135.975,0.135975,0.13597499999999998,0.018489200625,1.0
LODS (eps=0.30),119,119,168770.0,0.16876999999999995,0.0,27,0,27,0,0.0,0.9494219653179191,3892.871955916336,168.77,0.16877,0.16876999999999995,0.02848331289999999,1.0
LODS (eps=0.25),119,119,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9609826589595376,3568.6016716081513,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),120,120,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8614285714285714,7724.332287196567,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,119,119,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9667630057803468,3590.066944820832,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.25),120,120,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.97,3643.7301278525338,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.30),120,120,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9742857142857143,3659.829082762044,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),120,120,181950.0,0.18194999999999997,0.0,30,0,30,0,0.0,0.9614285714285714,3698.8183566913985,181.95,0.18195,0.18194999999999997,0.033105802499999996,1.0
Fixed-Robust,120,120,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9657142857142857,3627.631172943023,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),121,121,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8647887323943662,7865.240504707616,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),121,121,100855.0,0.100855,0.0,13,0,13,0,0.0,0.9028169014084507,6355.659114570423,100.855,0.100855,0.100855,0.010171731025,1.0
LODS (eps=0.25),121,121,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9633802816901409,3670.5617193683843,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.30),121,121,173155.0,0.17315499999999995,0.0,28,0,28,0,0.0,0.971830985915493,3984.8690479628076,173.155,0.173155,0.17315499999999995,0.029982654024999993,1.0
LODS (eps=0.60),122,122,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8929068150208623,8223.915967463012,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),122,122,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9707927677329624,3745.6901756127663,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),122,122,123992.5,0.1239925,0.0,18,0,18,0,0.0,0.9235048678720446,5355.1626106417725,123.9925,0.1239925,0.1239925,0.01537414005625,1.0
LODS (eps=0.30),122,122,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9652294853963839,3724.2249024000857,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
Fixed-Robust,121,121,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9802816901408451,3734.957539006426,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
Fixed-Robust,122,122,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9791376912378303,3777.888085431787,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.30),123,123,173155.0,0.17315499999999998,0.0,28,0,28,0,0.0,0.9574759945130316,4031.070428229043,173.155,0.173155,0.17315499999999998,0.029982654024999996,1.0
LODS (eps=0.60),123,123,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8641975308641975,8070.1979119964135,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),123,123,115210.0,0.11521,0.0,16,0,16,0,0.0,0.9080932784636488,5746.0289905390155,115.21,0.11521,0.11521,0.0132733441,1.0
LODS (eps=0.25),123,123,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9725651577503429,3804.719676947638,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),124,124,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8795669824086604,8326.394671107411,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),124,124,159550.0,0.15955,0.0,25,0,25,0,0.0,0.9539918809201624,4418.677530554685,159.55,0.15955,0.15955,0.0254562025,1.0
LODS (eps=0.60),124,124,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8741542625169147,8275.155319285212,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,123,123,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9794238683127572,3831.551268463489,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.30),124,124,181950.0,0.18194999999999992,0.0,30,0,30,0,0.0,0.979702300405954,3979.1151415223962,181.95,0.18195,0.18194999999999992,0.03310580249999998,1.0
Fixed-Robust,124,124,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9824086603518268,3895.947088101531,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),125,125,88447.5,0.08844750000000001,0.0,11,0,11,0,0.0,0.9025367156208278,7642.952033692303,88.4475,0.0884475,0.08844750000000001,0.00782296025625,1.0
LODS (eps=0.25),125,125,179152.5,0.17915249999999996,0.0,29,0,29,0,0.0,0.9719626168224299,4063.577120051353,179.1525,0.1791525,0.17915249999999996,0.03209561825624999,1.0
LODS (eps=0.60),125,125,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8878504672897196,8518.542240440658,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),125,125,167170.0,0.16716999999999993,0.0,27,0,27,0,0.0,0.9692923898531375,4342.8844888436915,167.17,0.16717,0.16716999999999993,0.02794580889999999,1.0
LODS (eps=0.40),126,126,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8972332015810277,8723.499647729457,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),126,126,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9025032938076416,8774.738999551657,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,125,125,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9759679572763685,3922.7786796173814,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.25),126,126,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9802371541501976,3992.5408175585935,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.30),126,126,163947.5,0.16394749999999997,0.0,26,0,26,0,0.0,0.9736495388669302,4507.54052364324,163.9475,0.1639475,0.16394749999999997,0.026878782756249994,1.0
LODS (eps=0.40),127,127,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8803641092327699,8672.260295907257,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,126,126,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9789196310935442,3987.174499255423,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.30),127,127,143182.5,0.14318250000000005,0.0,22,0,22,0,0.0,0.9635890767230169,5175.213451364518,143.1825,0.1431825,0.14318250000000005,0.020501228306250004,1.0
LODS (eps=0.25),127,127,155165.0,0.15516500000000003,0.0,24,0,24,0,0.0,0.9661898569570871,4788.45100377018,155.165,0.155165,0.15516500000000003,0.024076177225000002,1.0
LODS (eps=0.60),127,127,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8972691807542262,8838.788189329405,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),128,128,106415.0,0.106415,0.0,14,0,14,0,0.0,0.9243589743589744,6775.360616454447,106.415,0.106415,0.106415,0.011324152224999998,1.0
LODS (eps=0.60),128,128,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8871794871794871,8864.407865240506,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),128,128,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8910256410256411,8902.837379107155,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),128,128,168770.0,0.16876999999999995,0.0,27,0,27,0,0.0,0.967948717948718,4473.543876281329,168.77,0.16877,0.16876999999999995,0.02848331289999999,1.0
Fixed-Robust,127,127,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.988296488946684,4078.401910409316,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
